id,filename,voice,frequency,word,phones,length,correct
3303,m_ɜː_v_ə_ɹ_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,,,m ɜː v ə ɹ ə s,7,0
3303,m_ɜː_d_ə_ɹ_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,2584,murderous,m ɜː d ə ɹ ə s,7,1
3303,m_ɜː_v_ə_ɹ_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,,,m ɜː v ə ɹ ə s,7,0
3303,m_ɜː_d_ə_ɹ_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,2584,murderous,m ɜː d ə ɹ ə s,7,1
3303,m_ɜː_v_ə_ɹ_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,,,m ɜː v ə ɹ ə s,7,0
3304,ɹ_iː_p_ʌ_b_l_ə_k-en-US-Wavenet-A,en-US-Wavenet-A,10442,republic,ɹ iː p ʌ b l ə k,8,1
3304,ɹ_iː_p_ʌ_l_j_ʊ_k-en-US-Wavenet-A,en-US-Wavenet-A,,,ɹ iː p ʌ l j ʊ k,8,0
3304,ɹ_iː_p_ʌ_b_l_ə_k-en-US-Wavenet-B,en-US-Wavenet-B,10442,republic,ɹ iː p ʌ b l ə k,8,1
3304,ɹ_iː_p_ʌ_l_j_ʊ_k-en-US-Wavenet-B,en-US-Wavenet-B,,,ɹ iː p ʌ l j ʊ k,8,0
3304,ɹ_iː_p_ʌ_b_l_ə_k-en-US-Wavenet-C,en-US-Wavenet-C,10442,republic,ɹ iː p ʌ b l ə k,8,1
3304,ɹ_iː_p_ʌ_l_j_ʊ_k-en-US-Wavenet-C,en-US-Wavenet-C,,,ɹ iː p ʌ l j ʊ k,8,0
3304,ɹ_iː_p_ʌ_b_l_ə_k-en-US-Wavenet-F,en-US-Wavenet-F,10442,republic,ɹ iː p ʌ b l ə k,8,1
3304,ɹ_iː_p_ʌ_l_j_ʊ_k-en-US-Wavenet-F,en-US-Wavenet-F,,,ɹ iː p ʌ l j ʊ k,8,0
3305,m_ɪ_s_f_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-A,en-US-Wavenet-A,5439,misfortunes,m ɪ s f ɔ ɹ tʃ ə n z,10,1
3305,m_ɪ_f_l_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-A,en-US-Wavenet-A,,,m ɪ f l ɔ ɹ tʃ ə n z,10,0
3305,m_ɪ_s_f_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-B,en-US-Wavenet-B,5439,misfortunes,m ɪ s f ɔ ɹ tʃ ə n z,10,1
3305,m_ɪ_f_l_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-B,en-US-Wavenet-B,,,m ɪ f l ɔ ɹ tʃ ə n z,10,0
3305,m_ɪ_s_f_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-C,en-US-Wavenet-C,5439,misfortunes,m ɪ s f ɔ ɹ tʃ ə n z,10,1
3305,m_ɪ_f_l_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-C,en-US-Wavenet-C,,,m ɪ f l ɔ ɹ tʃ ə n z,10,0
3305,m_ɪ_s_f_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-F,en-US-Wavenet-F,5439,misfortunes,m ɪ s f ɔ ɹ tʃ ə n z,10,1
3305,m_ɪ_f_l_ɔ_ɹ_tʃ_ə_n_z-en-US-Wavenet-F,en-US-Wavenet-F,,,m ɪ f l ɔ ɹ tʃ ə n z,10,0
3306,ɹ_æ_s_k_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,4239,rascal,ɹ æ s k ə l,6,1
3306,ɹ_ɛ_f_j_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,ɹ ɛ f j ə l,6,0
3306,ɹ_æ_s_k_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,4239,rascal,ɹ æ s k ə l,6,1
3306,ɹ_ɛ_f_j_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,ɹ ɛ f j ə l,6,0
3306,ɹ_æ_s_k_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,4239,rascal,ɹ æ s k ə l,6,1
3306,ɹ_ɛ_f_j_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,ɹ ɛ f j ə l,6,0
3306,ɹ_æ_s_k_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,4239,rascal,ɹ æ s k ə l,6,1
3306,ɹ_ɛ_f_j_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,ɹ ɛ f j ə l,6,0
3307,ɹ_æ_k-en-US-Wavenet-A,en-US-Wavenet-A,3927,rack,ɹ æ k,3,1
3307,ʃ_æ_s-en-US-Wavenet-A,en-US-Wavenet-A,,,ʃ æ s,3,0
3307,ɹ_æ_k-en-US-Wavenet-B,en-US-Wavenet-B,3927,rack,ɹ æ k,3,1
3307,ʃ_æ_s-en-US-Wavenet-B,en-US-Wavenet-B,,,ʃ æ s,3,0
3307,ɹ_æ_k-en-US-Wavenet-C,en-US-Wavenet-C,3927,rack,ɹ æ k,3,1
3307,ʃ_æ_s-en-US-Wavenet-C,en-US-Wavenet-C,,,ʃ æ s,3,0
3307,ɹ_æ_k-en-US-Wavenet-F,en-US-Wavenet-F,3927,rack,ɹ æ k,3,1
3307,ʃ_æ_s-en-US-Wavenet-F,en-US-Wavenet-F,,,ʃ æ s,3,0
3308,k_ɑ_p_iː_ɹ_aɪ_t-en-US-Wavenet-A,en-US-Wavenet-A,5732,copyright,k ɑ p iː ɹ aɪ t,7,1
3308,k_ɑ_d_iː_p_aɪ_t-en-US-Wavenet-A,en-US-Wavenet-A,,,k ɑ d iː p aɪ t,7,0
3308,k_ɑ_p_iː_ɹ_aɪ_t-en-US-Wavenet-B,en-US-Wavenet-B,5732,copyright,k ɑ p iː ɹ aɪ t,7,1
3308,k_ɑ_d_iː_p_aɪ_t-en-US-Wavenet-B,en-US-Wavenet-B,,,k ɑ d iː p aɪ t,7,0
3308,k_ɑ_p_iː_ɹ_aɪ_t-en-US-Wavenet-C,en-US-Wavenet-C,5732,copyright,k ɑ p iː ɹ aɪ t,7,1
3308,k_ɑ_d_iː_p_aɪ_t-en-US-Wavenet-C,en-US-Wavenet-C,,,k ɑ d iː p aɪ t,7,0
3308,k_ɑ_p_iː_ɹ_aɪ_t-en-US-Wavenet-F,en-US-Wavenet-F,5732,copyright,k ɑ p iː ɹ aɪ t,7,1
3308,k_ɑ_d_iː_p_aɪ_t-en-US-Wavenet-F,en-US-Wavenet-F,,,k ɑ d iː p aɪ t,7,0
3309,l_eɪ_t_ə_s_t-en-US-Wavenet-A,en-US-Wavenet-A,7744,latest,l eɪ t ə s t,6,1
3309,p_eɪ_t_ə_t_s-en-US-Wavenet-A,en-US-Wavenet-A,,,p eɪ t ə t s,6,0
3309,l_eɪ_t_ə_s_t-en-US-Wavenet-B,en-US-Wavenet-B,7744,latest,l eɪ t ə s t,6,1
3309,p_eɪ_t_ə_t_s-en-US-Wavenet-B,en-US-Wavenet-B,,,p eɪ t ə t s,6,0
3309,l_eɪ_t_ə_s_t-en-US-Wavenet-C,en-US-Wavenet-C,7744,latest,l eɪ t ə s t,6,1
3309,p_eɪ_t_ə_t_s-en-US-Wavenet-C,en-US-Wavenet-C,,,p eɪ t ə t s,6,0
3309,l_eɪ_t_ə_s_t-en-US-Wavenet-F,en-US-Wavenet-F,7744,latest,l eɪ t ə s t,6,1
3309,p_eɪ_t_ə_t_s-en-US-Wavenet-F,en-US-Wavenet-F,,,p eɪ t ə t s,6,0
3310,ɹ_æ_ʃ-en-US-Wavenet-A,en-US-Wavenet-A,4776,rash,ɹ æ ʃ,3,1
3310,h_æ_b-en-US-Wavenet-A,en-US-Wavenet-A,,,h æ b,3,0
3310,ɹ_æ_ʃ-en-US-Wavenet-B,en-US-Wavenet-B,4776,rash,ɹ æ ʃ,3,1
3310,h_æ_b-en-US-Wavenet-B,en-US-Wavenet-B,,,h æ b,3,0
3310,ɹ_æ_ʃ-en-US-Wavenet-C,en-US-Wavenet-C,4776,rash,ɹ æ ʃ,3,1
3310,h_æ_b-en-US-Wavenet-C,en-US-Wavenet-C,,,h æ b,3,0
3310,ɹ_æ_ʃ-en-US-Wavenet-F,en-US-Wavenet-F,4776,rash,ɹ æ ʃ,3,1
3310,h_æ_b-en-US-Wavenet-F,en-US-Wavenet-F,,,h æ b,3,0
3311,f_ʌ_n_d_ə_m_ɛ_n_t_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,4750,fundamental,f ʌ n d ə m ɛ n t ə l,11,1
3311,b_ʌ_n_s_ə_t_ɛ_n_t_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,b ʌ n s ə t ɛ n t ə l,11,0
3311,f_ʌ_n_d_ə_m_ɛ_n_t_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,4750,fundamental,f ʌ n d ə m ɛ n t ə l,11,1
3311,b_ʌ_n_s_ə_t_ɛ_n_t_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,b ʌ n s ə t ɛ n t ə l,11,0
3311,f_ʌ_n_d_ə_m_ɛ_n_t_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,4750,fundamental,f ʌ n d ə m ɛ n t ə l,11,1
3311,b_ʌ_n_s_ə_t_ɛ_n_t_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,b ʌ n s ə t ɛ n t ə l,11,0
3311,f_ʌ_n_d_ə_m_ɛ_n_t_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,4750,fundamental,f ʌ n d ə m ɛ n t ə l,11,1
3311,b_ʌ_n_s_ə_t_ɛ_n_t_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,b ʌ n s ə t ɛ n t ə l,11,0
3312,ɡ_l_iː_m_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,6020,gleaming,ɡ l iː m ɪ ŋ,6,1
3312,s_n_iː_m_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,s n iː m ɪ ŋ,6,0
3312,ɡ_l_iː_m_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,6020,gleaming,ɡ l iː m ɪ ŋ,6,1
3312,s_n_iː_m_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,s n iː m ɪ ŋ,6,0
3312,ɡ_l_iː_m_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,6020,gleaming,ɡ l iː m ɪ ŋ,6,1
3312,s_n_iː_m_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,s n iː m ɪ ŋ,6,0
3312,ɡ_l_iː_m_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,6020,gleaming,ɡ l iː m ɪ ŋ,6,1
3312,s_n_iː_m_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,s n iː m ɪ ŋ,6,0
3313,p_ɹ_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,2730,promotion,p ɹ ə m oʊ ʃ ə n,8,1
3313,p_ɹ_ə_t_oʊ_s_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,p ɹ ə t oʊ s ə n,8,0
3313,p_ɹ_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,2730,promotion,p ɹ ə m oʊ ʃ ə n,8,1
3313,p_ɹ_ə_t_oʊ_s_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,p ɹ ə t oʊ s ə n,8,0
3313,p_ɹ_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,2730,promotion,p ɹ ə m oʊ ʃ ə n,8,1
3313,p_ɹ_ə_t_oʊ_s_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,p ɹ ə t oʊ s ə n,8,0
3313,p_ɹ_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,2730,promotion,p ɹ ə m oʊ ʃ ə n,8,1
3313,p_ɹ_ə_t_oʊ_s_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,p ɹ ə t oʊ s ə n,8,0
3314,ɪ_k_s_k_j_uː_z_d-en-US-Wavenet-A,en-US-Wavenet-A,3536,excused,ɪ k s k j uː z d,8,1
3314,ɪ_k_s_k_j_uː_m_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɪ k s k j uː m d,8,0
3314,ɪ_k_s_k_j_uː_z_d-en-US-Wavenet-B,en-US-Wavenet-B,3536,excused,ɪ k s k j uː z d,8,1
3314,ɪ_k_s_k_j_uː_m_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɪ k s k j uː m d,8,0
3314,ɪ_k_s_k_j_uː_z_d-en-US-Wavenet-C,en-US-Wavenet-C,3536,excused,ɪ k s k j uː z d,8,1
3314,ɪ_k_s_k_j_uː_m_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɪ k s k j uː m d,8,0
3314,ɪ_k_s_k_j_uː_z_d-en-US-Wavenet-F,en-US-Wavenet-F,3536,excused,ɪ k s k j uː z d,8,1
3314,ɪ_k_s_k_j_uː_m_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɪ k s k j uː m d,8,0
3315,ɹ_ɛ_v_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,1802,reverently,ɹ ɛ v ə ɹ ə n t l iː,10,1
3315,ɹ_ɛ_d_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,ɹ ɛ d ə ɹ ə n t l iː,10,0
3315,ɹ_ɛ_v_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,1802,reverently,ɹ ɛ v ə ɹ ə n t l iː,10,1
3315,ɹ_ɛ_d_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,ɹ ɛ d ə ɹ ə n t l iː,10,0
3315,ɹ_ɛ_v_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,1802,reverently,ɹ ɛ v ə ɹ ə n t l iː,10,1
3315,ɹ_ɛ_d_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,ɹ ɛ d ə ɹ ə n t l iː,10,0
3315,ɹ_ɛ_v_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,1802,reverently,ɹ ɛ v ə ɹ ə n t l iː,10,1
3315,ɹ_ɛ_d_ə_ɹ_ə_n_t_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,ɹ ɛ d ə ɹ ə n t l iː,10,0
3316,m_oʊ_n-en-US-Wavenet-A,en-US-Wavenet-A,6313,mon,m oʊ n,3,1
3316,f_ʊ_tʃ-en-US-Wavenet-A,en-US-Wavenet-A,,,f ʊ tʃ,3,0
3316,m_oʊ_n-en-US-Wavenet-B,en-US-Wavenet-B,6313,mon,m oʊ n,3,1
3316,f_ʊ_tʃ-en-US-Wavenet-B,en-US-Wavenet-B,,,f ʊ tʃ,3,0
3316,m_oʊ_n-en-US-Wavenet-C,en-US-Wavenet-C,6313,mon,m oʊ n,3,1
3316,f_ʊ_tʃ-en-US-Wavenet-C,en-US-Wavenet-C,,,f ʊ tʃ,3,0
3316,m_oʊ_n-en-US-Wavenet-F,en-US-Wavenet-F,6313,mon,m oʊ n,3,1
3316,f_ʊ_tʃ-en-US-Wavenet-F,en-US-Wavenet-F,,,f ʊ tʃ,3,0
3317,ɔ_k_w_ə_ɹ_d_n_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,1520,awkwardness,ɔ k w ə ɹ d n ə s,9,1
3317,ɔ_k_w_ə_s_t_n_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,,,ɔ k w ə s t n ə s,9,0
3317,ɔ_k_w_ə_ɹ_d_n_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,1520,awkwardness,ɔ k w ə ɹ d n ə s,9,1
3317,ɔ_k_w_ə_s_t_n_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,,,ɔ k w ə s t n ə s,9,0
3317,ɔ_k_w_ə_ɹ_d_n_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,1520,awkwardness,ɔ k w ə ɹ d n ə s,9,1
3317,ɔ_k_w_ə_s_t_n_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,,,ɔ k w ə s t n ə s,9,0
3317,ɔ_k_w_ə_ɹ_d_n_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,1520,awkwardness,ɔ k w ə ɹ d n ə s,9,1
3317,ɔ_k_w_ə_s_t_n_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,,,ɔ k w ə s t n ə s,9,0
3318,s_l_iː_p_l_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,2305,sleepless,s l iː p l ə s,7,1
3318,s_l_iː_k_w_ə_s-en-US-Wavenet-A,en-US-Wavenet-A,,,s l iː k w ə s,7,0
3318,s_l_iː_p_l_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,2305,sleepless,s l iː p l ə s,7,1
3318,s_l_iː_k_w_ə_s-en-US-Wavenet-B,en-US-Wavenet-B,,,s l iː k w ə s,7,0
3318,s_l_iː_p_l_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,2305,sleepless,s l iː p l ə s,7,1
3318,s_l_iː_k_w_ə_s-en-US-Wavenet-C,en-US-Wavenet-C,,,s l iː k w ə s,7,0
3318,s_l_iː_p_l_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,2305,sleepless,s l iː p l ə s,7,1
3318,s_l_iː_k_w_ə_s-en-US-Wavenet-F,en-US-Wavenet-F,,,s l iː k w ə s,7,0
3319,ɛ_s_k_ɔ_ɹ_t_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,2825,escorted,ɛ s k ɔ ɹ t ɪ d,8,1
3319,ɛ_t_ɹ_ɑ_ɹ_t_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,,,ɛ t ɹ ɑ ɹ t ɪ d,8,0
3319,ɛ_s_k_ɔ_ɹ_t_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,2825,escorted,ɛ s k ɔ ɹ t ɪ d,8,1
3319,ɛ_t_ɹ_ɑ_ɹ_t_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,,,ɛ t ɹ ɑ ɹ t ɪ d,8,0
3319,ɛ_s_k_ɔ_ɹ_t_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,2825,escorted,ɛ s k ɔ ɹ t ɪ d,8,1
3319,ɛ_t_ɹ_ɑ_ɹ_t_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,,,ɛ t ɹ ɑ ɹ t ɪ d,8,0
3319,ɛ_s_k_ɔ_ɹ_t_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,2825,escorted,ɛ s k ɔ ɹ t ɪ d,8,1
3319,ɛ_t_ɹ_ɑ_ɹ_t_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,,,ɛ t ɹ ɑ ɹ t ɪ d,8,0
3320,s_p_iː_ʃ_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,30206,species,s p iː ʃ iː z,6,1
3320,f_l_iː_θ_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,,,f l iː θ iː z,6,0
3320,s_p_iː_ʃ_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,30206,species,s p iː ʃ iː z,6,1
3320,f_l_iː_θ_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,,,f l iː θ iː z,6,0
3320,s_p_iː_ʃ_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,30206,species,s p iː ʃ iː z,6,1
3320,f_l_iː_θ_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,,,f l iː θ iː z,6,0
3320,s_p_iː_ʃ_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,30206,species,s p iː ʃ iː z,6,1
3320,f_l_iː_θ_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,,,f l iː θ iː z,6,0
3321,ɹ_ɪ_p_ɛ_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,5603,repair,ɹ ɪ p ɛ ɹ,5,1
3321,s_ɪ_f_ʊ_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,s ɪ f ʊ ɹ,5,0
3321,ɹ_ɪ_p_ɛ_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,5603,repair,ɹ ɪ p ɛ ɹ,5,1
3321,s_ɪ_f_ʊ_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,s ɪ f ʊ ɹ,5,0
3321,ɹ_ɪ_p_ɛ_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,5603,repair,ɹ ɪ p ɛ ɹ,5,1
3321,s_ɪ_f_ʊ_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,s ɪ f ʊ ɹ,5,0
3321,ɹ_ɪ_p_ɛ_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,5603,repair,ɹ ɪ p ɛ ɹ,5,1
3321,s_ɪ_f_ʊ_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,s ɪ f ʊ ɹ,5,0
3322,k_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,2711,commotion,k ə m oʊ ʃ ə n,7,1
3322,k_ə_k_oʊ_s_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,k ə k oʊ s ə n,7,0
3322,k_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,2711,commotion,k ə m oʊ ʃ ə n,7,1
3322,k_ə_k_oʊ_s_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,k ə k oʊ s ə n,7,0
3322,k_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,2711,commotion,k ə m oʊ ʃ ə n,7,1
3322,k_ə_k_oʊ_s_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,k ə k oʊ s ə n,7,0
3322,k_ə_m_oʊ_ʃ_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,2711,commotion,k ə m oʊ ʃ ə n,7,1
3322,k_ə_k_oʊ_s_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,k ə k oʊ s ə n,7,0
3323,v_æ_s_t_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,2636,vastly,v æ s t l iː,6,1
3323,v_ɜː_tʃ_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,v ɜː tʃ l iː,5,0
3323,v_æ_s_t_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,2636,vastly,v æ s t l iː,6,1
3323,v_ɜː_tʃ_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,v ɜː tʃ l iː,5,0
3323,v_æ_s_t_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,2636,vastly,v æ s t l iː,6,1
3323,v_ɜː_tʃ_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,v ɜː tʃ l iː,5,0
3323,v_æ_s_t_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,2636,vastly,v æ s t l iː,6,1
3323,v_ɜː_tʃ_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,v ɜː tʃ l iː,5,0
3324,w_ɔ_ɹ_m_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,2689,warmer,w ɔ ɹ m ə ɹ,6,1
3324,l_ɔ_ɹ_t_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,l ɔ ɹ t ə ɹ,6,0
3324,w_ɔ_ɹ_m_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,2689,warmer,w ɔ ɹ m ə ɹ,6,1
3324,l_ɔ_ɹ_t_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,l ɔ ɹ t ə ɹ,6,0
3324,w_ɔ_ɹ_m_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,2689,warmer,w ɔ ɹ m ə ɹ,6,1
3324,l_ɔ_ɹ_t_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,l ɔ ɹ t ə ɹ,6,0
3324,w_ɔ_ɹ_m_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,2689,warmer,w ɔ ɹ m ə ɹ,6,1
3324,l_ɔ_ɹ_t_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,l ɔ ɹ t ə ɹ,6,0
3325,ɹ_ɛ_d_ɪ_ʃ-en-US-Wavenet-A,en-US-Wavenet-A,2284,reddish,ɹ ɛ d ɪ ʃ,5,1
3325,h_ɛ_d_ɪ_ʃ-en-US-Wavenet-A,en-US-Wavenet-A,,,h ɛ d ɪ ʃ,5,0
3325,ɹ_ɛ_d_ɪ_ʃ-en-US-Wavenet-B,en-US-Wavenet-B,2284,reddish,ɹ ɛ d ɪ ʃ,5,1
3325,h_ɛ_d_ɪ_ʃ-en-US-Wavenet-B,en-US-Wavenet-B,,,h ɛ d ɪ ʃ,5,0
3325,ɹ_ɛ_d_ɪ_ʃ-en-US-Wavenet-C,en-US-Wavenet-C,2284,reddish,ɹ ɛ d ɪ ʃ,5,1
3325,h_ɛ_d_ɪ_ʃ-en-US-Wavenet-C,en-US-Wavenet-C,,,h ɛ d ɪ ʃ,5,0
3325,ɹ_ɛ_d_ɪ_ʃ-en-US-Wavenet-F,en-US-Wavenet-F,2284,reddish,ɹ ɛ d ɪ ʃ,5,1
3325,h_ɛ_d_ɪ_ʃ-en-US-Wavenet-F,en-US-Wavenet-F,,,h ɛ d ɪ ʃ,5,0
3326,s_æ_v_ə_dʒ_ə_z-en-US-Wavenet-A,en-US-Wavenet-A,7718,savages,s æ v ə dʒ ə z,7,1
3326,s_æ_v_ə_dʒ_ɪ_z-en-US-Wavenet-A,en-US-Wavenet-A,,,s æ v ə dʒ ɪ z,7,0
3326,s_æ_v_ə_dʒ_ə_z-en-US-Wavenet-B,en-US-Wavenet-B,7718,savages,s æ v ə dʒ ə z,7,1
3326,s_æ_v_ə_dʒ_ɪ_z-en-US-Wavenet-B,en-US-Wavenet-B,,,s æ v ə dʒ ɪ z,7,0
3326,s_æ_v_ə_dʒ_ə_z-en-US-Wavenet-C,en-US-Wavenet-C,7718,savages,s æ v ə dʒ ə z,7,1
3326,s_æ_v_ə_dʒ_ɪ_z-en-US-Wavenet-C,en-US-Wavenet-C,,,s æ v ə dʒ ɪ z,7,0
3326,s_æ_v_ə_dʒ_ə_z-en-US-Wavenet-F,en-US-Wavenet-F,7718,savages,s æ v ə dʒ ə z,7,1
3326,s_æ_v_ə_dʒ_ɪ_z-en-US-Wavenet-F,en-US-Wavenet-F,,,s æ v ə dʒ ɪ z,7,0
3327,f_ɑ_ɹ_ɑ_f-en-US-Wavenet-A,en-US-Wavenet-A,2984,far-off,f ɑ ɹ ɑ f,5,1
3327,f_ɑ_l_ɛ_ɡ-en-US-Wavenet-A,en-US-Wavenet-A,,,f ɑ l ɛ ɡ,5,0
3327,f_ɑ_ɹ_ɑ_f-en-US-Wavenet-B,en-US-Wavenet-B,2984,far-off,f ɑ ɹ ɑ f,5,1
3327,f_ɑ_l_ɛ_ɡ-en-US-Wavenet-B,en-US-Wavenet-B,,,f ɑ l ɛ ɡ,5,0
3327,f_ɑ_ɹ_ɑ_f-en-US-Wavenet-C,en-US-Wavenet-C,2984,far-off,f ɑ ɹ ɑ f,5,1
3327,f_ɑ_l_ɛ_ɡ-en-US-Wavenet-C,en-US-Wavenet-C,,,f ɑ l ɛ ɡ,5,0
